sector,occupation,nos_code,zqf_level,category,nos_item_code,esco_skill_type,raw_text
Agriculture,Agricultural Engineer,NOS. AE.01,7,technical_knowledge,TK3,knowledge,"Heat transfer theory: heat conduction, surface heat transfer, unsteady heat transfer, radiation heat transfer, convection heat transfer, overall heat transfer coefficient, heat transfer from condensing vapours, heat transfer to boiling liquids"
Agriculture,Agricultural Engineer,NOS. AE.01,7,technical_knowledge,TK4,knowledge,"Heat transfer applications: heat exchangers, thermal processing, refrigeration, chilling and freezing"
Agriculture,Agricultural Engineer,NOS. AE.01,7,technical_knowledge,TK5,knowledge,"Drying: basic theory, mass transfer in drying, psychrometry, equilibrium moisture content, air drying, conduction drying, drying equipment, moisture loss in freezers and chillers"
Agriculture,Agricultural Engineer,NOS. AE.01,7,technical_knowledge,TK6,knowledge,"Evaporation: single-effect evaporator, multiple-effect evaporator, vapour compression, boiling-point elevation, evaporation of heat sensitive materials, evaporation equipment"
Agriculture,Agricultural Engineer,NOS. AE.01,7,technical_knowledge,TK7,knowledge,"Contact-equilibrium separation processes theory: concentrations, gas-liquid equilibrium, solid-liquid equilibrium, equilibrium-concentration relationships, operating conditions, calculation of separation in contact-equilibrium processes"
Agriculture,Agricultural Engineer,NOS. AE.01,7,technical_knowledge,TK8,knowledge,"Contact-equilibrium separation processes applications: gas absorption, extraction and washing, crystallization, membrane separations, distillation"
Agriculture,Agricultural Engineer,NOS. AE.01,7,technical_knowledge,TK9,knowledge,"Mechanical separations: velocity of particles moving in a fluid, sedimentation, centrifugal separations, filtration, sieving"
Agriculture,Agricultural Engineer,NOS. AE.01,7,technical_knowledge,TK10,knowledge,"Size reduction: Grinding and cutting, emulsification"
Agriculture,Agricultural Engineer,NOS. AE.01,7,technical_knowledge,TK11,knowledge,"Mixing: characteristics of mixtures, measurement of mixing, particle mixing, liquid mixing, and mixing equipment"
Agriculture,Agricultural Engineer,NOS. AE.01,7,technical_knowledge,TK12,knowledge,"Some engineering applications of process engineering in the food industry: meat industry, dairy industry"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK1,knowledge,"Legislation, regulations, policies, standards, and the company/ procedures followed in the company relevant to own organisation employment and performance conditions and its"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK2,knowledge,"Organisational culture, vision and mission processes)"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK3,knowledge,Typical customer profile
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK4,knowledge,Company’s service level agreements and policies
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK5,knowledge,Company’s code of conduct
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK6,knowledge,Organisation pricing and discount policy
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK7,knowledge,"Organisation policy on documentation, reporting, etc. B. Technical"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK1,knowledge,"Legislation, standards, policies, and procedures followed in the company/ the company organisation"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK2,knowledge,Company policy pertaining to manufactured components and its
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK3,knowledge,Organisation culture and typical customer profile processes)
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK4,knowledge,Company’s service level agreements and policies
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK5,knowledge,Company’s code of conduct
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK6,knowledge,Organisation pricing and discount policy
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK7,knowledge,Organisational policy on waste disposal and management
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK8,knowledge,"Organisation policy on documentation, reporting, etc. 7 | Pa ge NOS. AE.01 First Edition B. Technical"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK1,knowledge,"Legislation, standards, policies, and procedures followed in the company/ the company organisation"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK2,knowledge,Company policy pertaining to manufactured components and its
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK3,knowledge,Organisation culture and typical customer profile processes)
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK4,knowledge,Company’s service level agreements and policies
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK5,knowledge,Company’s code of conduct
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK6,knowledge,"Organisation pricing, discount policy"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK7,knowledge,Organisational policy on waste disposal and management
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK8,knowledge,"Organisation policy on documentation, reporting, etc. 10 | P ag e NOS. AE.01 First Edition B. Technical"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK1,knowledge,"Legislation, regulations, policies, standards, and the company/ procedures followed in the company relevant to own organisation employment and performance conditions and its"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK2,knowledge,"Organisational culture, vision and mission processes)"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK3,knowledge,Typical customer profile
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK4,knowledge,Company’s service level agreements and policies
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK5,knowledge,Company’s code of conduct
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK6,knowledge,Organisation pricing and discount policy
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK7,knowledge,"Organisation policy on documentation, reporting, etc. B. Technical"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK1,knowledge,"Agriculture sub sector (demand, supply, current trends, of the growth opportunities, challenges) company/"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK2,knowledge,Customer needs and demands organisation
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK3,knowledge,How to network with experts and people in related field and its
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK4,knowledge,Documentation and related procedures processes) B. Technical
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK1,knowledge,Code of business conduct the company/
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK2,knowledge,Job responsibilities and duties organisation
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK3,knowledge,Standard operating procedures for usage of pumps and and its pump sets processes)
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK4,knowledge,Safety and precautions to be undertaken while operating irrigation systems B. Technical
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK1,knowledge,"Legislation, regulations, policies, standards, and the company/ procedures followed in the company relevant to own organisation employment and performance conditions and its"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK2,knowledge,"Organisational culture, vision and mission processes)"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK3,knowledge,Typical customer profile
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK4,knowledge,Company’s service level agreements and policies
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK5,knowledge,Company’s code of conduct
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK6,knowledge,Organisation pricing and discount policy
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK7,knowledge,"Organisation policy on documentation, reporting, etc. B. Technical"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK1,knowledge,"Legislation, regulations, policies, standards, and the company/ procedures followed in the company relevant to own organisation employment and performance conditions and its"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK2,knowledge,"Organisational culture, vision and mission processes)"
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK3,knowledge,Typical customer profile
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK4,knowledge,Company’s service level agreements and policies
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK5,knowledge,Company’s code of conduct
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK6,knowledge,Organisation pricing and discount policy
Agriculture,Agricultural Engineer,NOS. AE.01,7,organisational_knowledge,OK7,knowledge,"Organisation policy on documentation, reporting, etc. B. Technical"
Agriculture,Agricultural Engineer,NOS. AE.01,7,regulatory_knowledge,RK1,knowledge,Applicable national laws regulating the engineering Rules and profession Regulations)
Agriculture,Agricultural Engineer,NOS. AE.01,7,regulatory_knowledge,RK2,knowledge,National laws regulating the manufacturing industry;
Agriculture,Agricultural Engineer,NOS. AE.01,7,regulatory_knowledge,RK3,knowledge,Environmental Management Act No. 12 of 2011
Agriculture,Agricultural Engineer,NOS. AE.01,7,regulatory_knowledge,RK4,knowledge,Occupational Health and Safety Act 36 of 2010
Agriculture,Agricultural Engineer,NOS. AE.01,7,regulatory_knowledge,RK5,knowledge,Other applicable National and International Standards
Agriculture,Agricultural Engineer,NOS. AE.01,7,regulatory_knowledge,RK1,knowledge,Applicable national laws regulating the engineering Rules and profession Regulations)
Agriculture,Agricultural Engineer,NOS. AE.01,7,regulatory_knowledge,RK2,knowledge,National laws regulating the manufacturing industry
Agriculture,Agricultural Engineer,NOS. AE.01,7,regulatory_knowledge,RK3,knowledge,Environmental Management Act No 12 of 2011
Agriculture,Agricultural Engineer,NOS. AE.01,7,regulatory_knowledge,RK4,knowledge,Occupational Health and Safety Act 36 of 2010
Agriculture,Agricultural Engineer,NOS. AE.01,7,regulatory_knowledge,RK5,knowledge,Other applicable National and International Standards
Agriculture,Agricultural Engineer,NOS. AE.01,7,regulatory_knowledge,RK1,knowledge,Applicable national laws regulating the engineering Rules and profession Regulations)
Agriculture,Agricultural Engineer,NOS. AE.01,7,regulatory_knowledge,RK2,knowledge,National laws regulating the manufacturing industry;
